test_id,gas,oil,water,ch1_p1,ch1_p2,ch1_p3,ch1_p4,ch1_p5,ch1_p6,ch1_p7,ch1_p8,ch1_p9,ch1_p10,ch1_p11,ch1_p12,ch1_p13,ch1_p14,ch1_p15,ch1_p16,ch1_p17,ch2_p1,ch2_p2,ch2_p3,ch2_p4,ch2_p5,ch2_p6,ch2_p7,ch2_p8,ch2_p9,ch2_p10,ch2_p11,ch2_p12,ch2_p13,ch2_p14,ch2_p15,ch2_p16,ch2_p17,ch4_p1,ch4_p2,ch4_p3,ch4_p4,ch4_p5,ch4_p6,ch4_p7,ch4_p8,ch4_p9,ch4_p10,ch4_p11,ch4_p12,ch4_p13,ch4_p14,ch4_p15,ch4_p16,ch4_p17
GOW_92,20.83358919,19.4321535,19.56578526,7.01614142,2455.83448,1338.404951,464.7500004,4955.863383,3427.946639,8750.102814,6250.073911,11250.13172,13750.16062,16250.18953,7544.281135,3838.433855,5713.514165,5309.422077,10285.41558,18750.21843,23.92557076,2455.83448,1338.404951,464.7500004,4655.830846,3427.946639,5044.252231,7759.561722,13966.43219,4178.092396,10862.34786,17070.77747,6250.073911,12500.25022,3838.433855,5713.514165,8750.102814,23.92557076,14839.65111,5618.535298,5068.851668,6860.065306,4565.116498,15837.84918,1583.15069,8899.869686,17709.34214,7463.370886,757.5880197,19135.63384,18664.96438,14489.06205,2455.83448,3431.197055
GOW_93,20.8517955,11.81475233,27.35250906,6.180414593,2284.870537,464.1124697,3427.464362,1340.215142,4954.958288,11250.13172,2725.533106,6250.073911,8750.102814,13750.16062,5712.258923,16250.18953,7454.987192,18750.21843,7996.93787,3930.446387,23.92557076,2454.929384,464.1124697,4654.232064,1340.215142,3427.464362,7756.760551,10860.29984,13963.36345,17067.10754,5045.16063,12500.25022,6250.073911,4176.374696,5712.258923,8750.102814,11250.13172,23.92557076,14871.92404,15810.30983,5625.921405,5077.337764,4563.732429,7020.455488,8905.369627,1556.33476,7459.416874,15229.06347,17708.45026,14164.51596,16565.35764,759.6162263,19129.92249,18710.59242
GOW_94,16.82979121,9.816139755,22.93087129,7.026051224,2284.302375,1158.294258,8750.106117,3426.684791,6250.077214,5045.920381,13750.16723,11250.13832,7454.230743,2729.331864,5709.814505,465.1629089,18750.22834,16250.19943,4679.036305,3841.766852,0.062762094,2454.169633,4653.089134,1341.737948,10856.43832,3426.684791,7753.695118,464.8259756,6250.077214,4182.244604,17060.75536,13958.54399,8750.106117,5045.920381,5709.814505,11250.13832,3841.766852,14864.37277,28.63933433,15945.2186,5606.009305,2454.169633,4563.646544,8899.063689,7487.639997,5067.434566,7000.199848,17742.23608,13820.91332,19137.97255,15197.64609,18696.57996,7925.752443,1575.724943
GOW_95,14.0316009,7.913597684,18.22232727,7.009534883,2543.615526,1337.186045,4956.474488,3750.045007,11250.13502,8750.106117,6250.073911,16250.19613,7543.676636,13750.16723,18750.22504,467.5016227,5702.240111,7982.499286,6685.930225,5305.157558,0.042942485,2456.445584,1337.186045,4653.175019,7754.702615,3750.045007,10856.9305,4180.619396,5043.64443,8750.106117,17059.36468,6250.073911,13959.03948,11250.13502,466.949977,16250.19613,5703.693549,14858.4467,0.013213072,5071.002096,2456.445584,6854.11612,8899.968784,5615.291489,4564.353443,1337.186045,7488.621067,15882.27813,8459.124535,10270.37249,19071.23332,17606.26366,18691.23197,15218.1759
GOW_96,10.33554616,5.998225541,13.70856537,7.065690441,2459.088199,5041.001815,6250.073911,3750.045007,11250.13502,13750.16392,1331.897513,8750.102814,16250.19283,5710.24393,7541.030719,7995.791636,18995.87587,18504.5709,469.4703705,6659.494171,0.006606536,2459.088199,4655.348569,1138.629903,5041.001815,7758.095071,10861.44937,3750.045007,13965.57004,6250.073911,17069.51232,11250.13502,4179.687874,5711.948416,469.6223208,8750.102814,1551.693668,0.009909804,2459.088199,8895.195562,5604.367581,5070.262164,4563.914108,14885.69867,10486.65727,1331.897513,3750.045007,19208.71534,8466.96319,5941.261287,15973.26004,7487.392252,6862.631945,10986.76546
GOW_97,1.570145382,15.9054873,15.60042374,449.465779,898.9315579,0.009909804,2541.346181,1332.647355,5041.375084,8750.102814,6250.073911,11250.13172,3420.633203,3832.676258,13750.16062,5700.753641,16250.19283,18750.22173,7458.772737,7981.052454,449.465779,898.9315579,0.029729413,2541.346181,1348.40064,4658.374363,5041.375084,7763.892307,3420.633203,1757.127214,6250.073911,13974.93811,10869.10635,3832.676258,8750.102814,17080.55845,11250.13172,449.465779,0.006606536,2541.346181,1332.647355,898.9315579,5041.375084,3832.676258,6250.073911,8750.102814,17357.29634,11250.13172,19250.74613,2087.942906,12500.25353,18303.55052,7458.772737,13750.16392
GO_01b,13.66631778,20.95913838,0,7.098723122,2541.346181,5041.378388,1332.647355,11250.14163,3415.321548,13750.17383,8750.109421,3750.04831,6250.080517,16250.20604,5692.274151,7541.410595,18750.23825,476.0769067,4710.853383,7969.031862,0.039639217,2458.71493,1332.647355,4658.572559,5041.378388,3415.321548,7764.648755,13976.60626,10870.76129,3750.04831,11250.14163,4207.593883,17082.19026,8750.109421,6250.077214,532.7907165,5692.274151,0.009909804,2458.71493,1332.647355,4958.747136,5675.658713,14825.20922,3667.417059,11250.14163,8879.204441,6839.185348,4548.514273,13750.17383,7481.598319,15890.92939,6250.080517,5330.68191,19256.06769
GO_01,14.45802985,20.99617651,0.026242658,7.019444688,2542.099326,5042.131533,1334.153645,3421.710069,6250.080517,8750.112724,11250.14493,13750.17383,5702.544012,7542.16374,16250.20604,3918.32009,18750.23825,10265.14672,7983.985756,4705.58467,0.01651634,2542.099326,4658.962344,1334.153645,5042.131533,3421.577938,7764.929533,13976.09755,17082.82119,10871.05528,6250.080517,4175.548879,5702.801667,375.1686731,8750.112724,3834.185852,11250.14493,0.006606536,2542.099326,1334.153645,5042.131533,14764.3399,5676.514259,3750.04831,4549.363212,8866.909677,6250.080517,7032.086295,15925.04554,7497.09395,13750.17383,957.8024018,10966.91282,19267.17658
GO_02,6.997870436,10.49055932,0.008429056,7.029354492,2276.823776,3415.499925,11250.14163,4958.380474,1333.383983,13750.17383,8750.109421,3750.04831,2708.448604,6250.080517,5691.917398,16250.20604,7969.239968,7541.777257,5291.848691,480.5396219,0.006606536,2458.348267,4657.508906,3415.499925,1333.383983,7762.997121,3750.04831,10868.02288,480.5396219,5041.74505,11250.14163,17078.77138,13973.87776,8750.109421,5691.917398,6250.080517,10245.54513,0.01651634,2458.348267,1333.383983,4958.380474,3666.68043,11250.14163,8750.109421,665.9586662,1865.943471,17266.2847,19358.77621,13750.17383,6250.077214,7603.198224,18311.64352,5291.848691,16250.20604
GO_03,7.133880818,27.96572416,0.040171541,7.065690441,2459.081592,11250.14163,1331.917332,8750.109421,3668.147081,4959.113799,13750.17383,6250.077214,465.9556933,5695.455199,18750.23494,16250.20604,7541.043932,7972.543236,7049.639861,4077.649923,0.006606536,2459.081592,4659.001984,1331.917332,7765.104606,3668.147081,10871.20723,13977.32637,17083.10857,5041.011725,11250.14163,8750.109421,4175.912239,6250.077214,5695.455199,465.4635063,16250.20604,2459.081592,0.042942485,1331.917332,3668.147081,4959.113799,11250.14163,8750.109421,14806.40702,15825.41898,5690.186486,4551.886909,1867.476188,6250.077214,5357.088235,19250.46204,17720.85072,7600.499454
GO_04,10.76834276,39.87879802,0.12763398,7.03265776,2456.429068,1337.219078,4956.461275,463.6268893,6250.080517,3419.361445,3750.04831,8750.112724,13750.17383,16250.20604,11250.14493,7543.696456,5699.161465,18750.23825,7978.766593,5305.276475,0.006606536,2456.429068,4658.354543,1337.219078,7764.351461,463.6268893,10869.70094,5043.664249,3419.361445,3750.04831,6250.080517,17080.83262,13975.36753,4179.674661,5699.161465,8750.112724,16250.20604,0.01651634,2456.429068,1337.219078,1870.257539,14831.89173,4956.461275,5606.815303,3799.759192,15781.1717,19308.94641,1003.582394,8880.330855,6250.080517,4547.662029,17303.57529,18308.03636,7456.493482
GO_05,12.34407959,49.80584517,0.192850134,7.012838151,462.3088853,2278.029468,6250.080517,1343.244239,3417.267173,8750.112724,5046.67683,3750.04831,11250.14493,7546.709037,13750.17714,5694.873823,2733.100893,16250.20934,10046.74124,7971.608411,11.22450496,462.3088853,2453.419791,4658.324814,1343.244239,3417.267173,7764.25897,3750.04831,6250.080517,1782.192412,17081.73772,10869.60514,5046.67683,13975.08345,8750.112724,4172.060628,5694.873823,22.44900993,1583.583418,4410.275806,3804.965142,2453.419791,14793.51767,5595.30011,15820.18,1063.563136,6250.080517,5050.799308,8882.279784,3421.809167,462.305582,1982.631416,10322.7326,19355.30117
GO_06,14.22245615,59.84873135,0.159051995,6.953379326,461.9025833,2453.043218,1343.994081,8750.112724,6250.080517,4953.075425,3414.793025,3750.04831,11250.14493,13750.17714,7453.107632,5691.293081,16250.20934,5328.98403,7967.152302,10047.11782,30.9912612,461.9025833,2453.043218,1343.994081,1820.625936,4659.068049,3414.806239,6250.080517,3750.04831,7764.113626,5047.053402,8750.112724,5691.293081,4175.241675,10870.19643,13973.924,17078.83745,28.62281798,1573.561303,4410.43106,5589.605276,3810.517936,2453.043218,14868.92467,461.9025833,1156.038126,5060.385392,2010.847932,15868.6026,3388.74015,8884.912488,7453.107632,6250.080517,6998.227797
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GO_08,26.76749076,40.00294834,0,7.042567564,2279.103031,1341.870079,6250.073911,3418.545538,5045.986447,8750.102814,3750.045007,472.5556229,11250.13172,2729.668798,7454.161375,5698.044961,18750.22173,16250.19283,13750.16392,7977.131475,30.9813514,1341.870079,2545.957543,4661.000461,3418.984873,472.5391066,6250.073911,3750.045007,5045.986447,7768.27244,8750.102814,10875.23061,13983.35814,5698.044961,1805.956123,4176.840457,12500.25353,28.43783497,1592.221464,14800.27285,693.1775953,4388.563425,1980.253063,3033.533126,3402.636999,15885.62765,2545.957543,1158.158824,5596.515713,8894.194671,5071.477767,3750.045007,15164.45485,6250.073911
GO_09,17.86253625,39.90775201,0.094125586,6.996321811,2457.486114,5042.600597,13750.16062,11250.13172,8750.102814,1335.09838,6250.073911,467.9640803,3750.045007,7542.6295,16250.18953,3419.510092,18750.21843,4702.258279,5701.952727,7975.611972,22.45561646,2457.486114,4957.515017,1335.09838,467.9409574,3664.959428,7761.193537,6250.073911,10866.20608,4178.53173,11250.13172,8750.102814,13750.16062,17072.34653,12500.25022,1783.044655,16250.18953,22.45561646,2457.486114,14867.72228,1570.588362,4957.515017,15852.34061,4392.124348,707.3882546,3422.783631,8897.081728,1992.689868,5594.322343,15211.74444,1164.927221,17682.33462,19270.47655,3031.706419
GO_10,14.80927621,34.93289457,0.064705441,7.092116586,2455.29935,1339.471907,4955.328254,8750.099511,6250.070607,467.825343,11250.12841,13750.15732,3421.733192,16250.18622,7455.357158,18750.21513,3928.956613,5702.818183,5313.15477,7984.220288,22.45561646,2455.29935,1339.471907,4654.585514,467.9905064,7757.764745,10859.78783,13962.44515,3750.041704,17066.60875,6250.070607,5044.78736,8750.099511,4174.343186,11250.12841,5702.818183,16250.18622,22.45561646,2455.29935,14846.94472,1339.471907,15826.42648,4955.328254,3750.041704,15193.05125,6250.070607,8898.888615,4396.534211,7455.357158,5598.643017,10479.78978,1996.511749,13750.15732,19164.63984
GO_11,12.23226743,27.95527962,0.043621916,7.035961028,2542.872291,1335.702878,5042.901194,6250.070607,3426.688094,11250.12841,8750.099511,13750.15732,469.599198,5711.327402,7542.930098,16250.18622,3835.731781,4700.147491,18750.21513,7996.584421,22.4523132,2457.185516,1335.702878,4655.467487,469.599198,5042.901194,3426.843347,7759.730189,10863.25296,6250.070607,3835.731781,8750.099511,13965.79136,5711.327402,4174.567809,11250.12841,17069.72373,22.4523132,1335.702878,2542.872291,14867.07154,5042.901194,3835.731781,6250.070607,15957.83048,8883.667156,11250.12841,7542.930098,5703.571328,10445.69675,12500.24692,19101.65312,15206.7532,4523.198026
